,Player,Age,Pos,G,Tgt/G,Rec/G,Rec Yds/G,Yds/Rec,Rec TD/G,Rec 1D/G,Rec Lng,Ctch%,Yds/Tgt,Att/G,Rush Yds/G,Rush TD,Rush 1D,Rush Lng,Yds/Att,Touch/G,Yds/Touch,Scrim Yds/G,RRTD/G,Fmb/G,hyper_link
331,Baker Mayfield,26,QB,14.0,0.0,0.0,0.78571427,,0.0,0.0,0,0.0,,2.642857,9.571428,1,12,14,3.6216216,2.642857,3.9189188,10.357142,0.071428575,0.42857143,https://www.pro-football-reference.com/players/M/MayfBa00.htm
332,MyCole Pruitt,29,te,16.0,1.125,0.875,9.0625,10.4,0.1875,0.625,22,0.778,8.1,,,,0,,,0.875,10.357142,9.0625,0.1875,0.0,https://www.pro-football-reference.com/players/P/PruiMy00.htm
333,Joshua Kelley,24,,10.0,0.6,0.5,3.8,7.6,0.0,0.1,17,0.833,6.3,3.3,10.2,0,5,14,3.090909,3.8,3.6842105,14.0,0.0,0.1,https://www.pro-football-reference.com/players/K/KellJo01.htm
334,Ty Montgomery,28,wr,14.0,1.8571428,1.1428572,6.785714,5.9,0.0,0.35714287,21,0.615,3.7,1.0714285,3.142857,0,2,9,2.9333334,2.2142856,4.4838715,9.928572,0.0,0.0,https://www.pro-football-reference.com/players/M/MontTy01.htm
335,Terrace Marshall Jr.,21,wr,13.0,2.3076923,1.3076923,10.615385,8.1,0.0,0.53846157,23,0.5670000000000001,4.6,,,,0,,,1.3076923,8.117647,10.615385,0.0,0.0,https://www.pro-football-reference.com/players/M/MarsTe00.htm
336,JuJu Smith-Schuster,25,,5.0,5.6,3.0,25.8,8.6,0.0,1.2,24,0.536,4.6,0.6,1.8,1,1,3,2.9999998,3.6,7.666667,27.6,0.2,0.0,https://www.pro-football-reference.com/players/S/SmitJu00.htm
337,Malcolm Brown,28,rb,7.0,0.71428573,0.42857143,1.4285715,3.3,0.0,0.0,7,0.6,2.0,4.714286,17.857143,1,6,24,3.7878788,5.142857,3.7500002,19.285715,0.14285715,0.0,https://www.pro-football-reference.com/players/B/BrowMa03.htm
338,O.J. Howard,27,te,17.0,1.2352941,0.8235294,7.9411764,9.6,0.05882353,0.5882353,21,0.667,6.4,,,,0,,,0.8235294,9.642857,7.9411764,0.05882353,0.0,https://www.pro-football-reference.com/players/H/HowaO.00.htm
340,Denzel Mims,24,wr,11.0,2.090909,0.72727275,12.090909,16.6,0.0,0.45454547,40,0.348,5.8,,,,0,,,0.72727275,16.625,12.090909,0.0,0.0,https://www.pro-football-reference.com/players/M/MimsDe00.htm
341,Ben Skowronek,24,wr,14.0,1.4285715,0.78571427,9.5,12.1,0.0,0.5,35,0.55,6.7,,,,0,,,0.78571427,12.090909,9.5,0.0,0.0,https://www.pro-football-reference.com/players/S/SkowBe00.htm
342,Nick Vannett,28,te,7.0,2.142857,1.2857143,19.0,14.8,0.14285715,1.0,30,0.6,8.9,,,,0,,,1.2857143,14.777778,19.0,0.14285715,0.0,https://www.pro-football-reference.com/players/V/VannNi00.htm
343,James White,29,,3.0,4.6666665,4.0,31.333334,7.8,0.0,1.6666666,28,0.857,6.7,3.3333333,12.666667,1,4,10,3.8000002,7.3333335,6.0,44.0,0.33333334,0.0,https://www.pro-football-reference.com/players/W/WhitJa02.htm
344,Le'Veon Bell,29,,8.0,0.875,0.625,3.75,6.0,0.125,0.375,15,0.7140000000000001,4.3,4.875,12.625,2,9,12,2.5897436,5.5,2.9772727,16.375,0.375,0.0,https://www.pro-football-reference.com/players/B/BellLe00.htm
345,Mac Jones,23,QB,17.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,2.5882354,7.5882354,0,22,13,2.931818,2.5882354,2.931818,7.5882354,0.0,0.4117647,https://www.pro-football-reference.com/players/J/JoneMa05.htm
346,Elijhaa Penny,28,rb,17.0,0.7647059,0.5294118,1.7647059,3.3,0.05882353,0.23529412,16,0.6920000000000001,2.3,1.4117647,5.8235292,1,9,12,4.125,1.9411764,3.909091,7.5882354,0.11764706,0.0,https://www.pro-football-reference.com/players/P/PennEl00.htm
347,Tua Tagovailoa,23,QB,13.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,3.2307692,9.846154,3,13,23,3.0476193,3.2307692,3.0476193,9.846154,0.23076923,0.6923077,https://www.pro-football-reference.com/players/T/TagoTu00.htm
348,Wayne Gallman,27,,8.0,0.375,0.125,2.625,21.0,0.0,0.125,21,0.33299999999999996,7.0,3.5,13.0,0,5,17,3.7142856,3.625,4.3103447,15.625,0.0,0.0,https://www.pro-football-reference.com/players/G/GallWa00.htm
349,D'Wayne Eskridge,24,,10.0,2.0,1.0,6.4,6.4,0.1,0.4,17,0.5,3.2,0.4,5.9,0,2,30,14.75,1.4,8.785714,12.3,0.1,0.0,https://www.pro-football-reference.com/players/E/EskrDW00.htm
350,Joe Burrow,25,QB,16.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,2.5,7.375,2,14,12,2.95,2.5,2.95,7.375,0.125,0.3125,https://www.pro-football-reference.com/players/B/BurrJo01.htm
351,Qadree Ollison,25,,8.0,0.75,0.5,1.5,3.0,0.0,0.125,8,0.667,2.0,2.625,13.125,1,7,19,5.0,3.125,4.68,14.625,0.125,0.125,https://www.pro-football-reference.com/players/O/OlliQa00.htm
352,Brock Wright,23,te,10.0,1.7,1.2,11.7,9.8,0.2,0.6,36,0.706,6.9,,,,0,,,1.2,9.749999,11.7,0.2,0.0,https://www.pro-football-reference.com/players/W/WrigBr01.htm
353,Ihmir Smith-Marsette,22,wr,8.0,0.75,0.625,14.5,23.2,0.25,0.5,44,0.833,19.3,,,,0,,,0.625,23.2,14.5,0.25,0.0,https://www.pro-football-reference.com/players/S/SmitIh00.htm
354,Kirk Cousins,33,QB,16.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,1.8125,7.1875,1,8,29,3.9655173,1.8125,3.9655173,7.1875,0.0625,0.75,https://www.pro-football-reference.com/players/C/CousKi00.htm
355,Jalen Richard,28,,10.0,1.4,1.2,7.2,6.0,0.0,0.4,19,0.857,5.1,0.9,4.0,0,3,23,4.4444447,2.1,5.3333335,11.2,0.0,0.0,https://www.pro-football-reference.com/players/R/RichJa01.htm
356,Jeff Smith,24,wr,12.0,1.4166666,0.6666667,9.416667,14.1,0.0,0.5,35,0.47100000000000003,6.6,0.083333336,-0.083333336,0,0,-1,-1.0,0.75,12.444444,9.333333,0.0,0.0,https://www.pro-football-reference.com/players/S/SmitJe03.htm
357,Equanimeous St. Brown,25,wr,13.0,1.3076923,0.6923077,7.5384617,10.9,0.0,0.46153846,26,0.529,5.8,0.23076923,1.0769231,0,2,13,4.666667,0.9230769,9.333334,8.615385,0.0,0.0,https://www.pro-football-reference.com/players/S/St.BEq00.htm
358,Benny Snell Jr.,23,,17.0,0.23529412,0.11764706,0.7647059,6.5,0.0,0.0,7,0.5,3.3,2.1176472,5.7647057,0,3,9,2.722222,2.235294,2.9210527,6.529412,0.0,0.0,https://www.pro-football-reference.com/players/S/SnelBe00.htm
359,Phillip Dorsett,28,,6.0,2.3333333,1.1666666,18.333334,15.7,0.0,0.5,36,0.5,7.9,0.16666667,0.0,0,0,0,0.0,1.3333334,13.75,18.333334,0.0,0.0,https://www.pro-football-reference.com/players/D/DorsPh00.htm
360,Adam Shaheen,27,te,12.0,1.3333334,1.0,9.166667,9.2,0.0,0.41666666,21,0.75,6.9,,,,0,,,1.0,9.166667,9.166667,0.0,0.0,https://www.pro-football-reference.com/players/S/ShahAd00.htm
361,Austin Walter,25,,4.0,0.75,0.5,2.25,4.5,0.0,0.25,11,0.667,3.0,6.5,25.25,1,5,14,3.8846154,7.0,3.9285715,27.5,0.25,0.0,https://www.pro-football-reference.com/players/W/WaltAu00.htm
362,Marlon Mack,25,,6.0,0.8333333,0.33333334,1.3333334,4.0,0.0,0.0,7,0.4,1.6,4.6666665,16.833334,0,6,22,3.6071432,5.0,3.6333332,18.166666,0.0,0.0,https://www.pro-football-reference.com/players/M/MackMa00.htm
363,Derek Carr,30,QB,17.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,2.3529413,6.352941,0,9,22,2.6999998,2.3529413,2.6999998,6.352941,0.0,0.7647059,https://www.pro-football-reference.com/players/C/CarrDe02.htm
364,Jonathan Williams,27,,5.0,1.2,0.8,5.6,7.0,0.0,0.4,19,0.667,4.7,3.4,15.8,1,7,23,4.647059,4.2,5.095238,21.4,0.2,0.0,https://www.pro-football-reference.com/players/W/WillJo07.htm
365,Teddy Bridgewater,29,QB,14.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,2.142857,7.571429,2,16,13,3.5333335,2.142857,3.5333335,7.571429,0.14285715,0.071428575,https://www.pro-football-reference.com/players/B/BridTe00.htm
366,Kylen Granson,23,,17.0,0.88235295,0.64705884,6.2352943,9.6,0.0,0.23529412,27,0.733,7.1,,,,0,,,0.64705884,9.636364,6.2352943,0.0,0.0,https://www.pro-football-reference.com/players/G/GranKy00.htm
367,Adrian Peterson,36,,4.0,1.0,1.0,2.0,2.0,0.0,0.0,5,1.0,2.0,9.5,24.5,2,6,16,2.5789473,10.5,2.5238094,26.5,0.5,0.25,https://www.pro-football-reference.com/players/P/PeteAd01.htm
368,Collin Johnson,24,wr,12.0,1.75,0.9166667,8.75,9.5,0.0,0.5,16,0.524,5.0,,,,0,,,0.9166667,9.545454,8.75,0.0,0.0,https://www.pro-football-reference.com/players/J/JohnCo01.htm
369,Trinity Benson,24,wr,8.0,2.75,1.25,12.875,10.3,0.0,0.5,24,0.455,4.7,,,,0,,,1.25,10.3,12.875,0.0,0.0,https://www.pro-football-reference.com/players/B/BensTr00.htm
371,Shi Smith,23,,6.0,1.8333334,1.0,17.333334,17.3,0.0,0.5,63,0.545,9.5,0.16666667,-0.5,0,0,-3,-3.0,1.1666666,14.428573,16.833334,0.0,0.0,https://www.pro-football-reference.com/players/S/SmitSh03.htm
372,Blake Bell,30,te,16.0,0.8125,0.5625,5.4375,9.7,0.0,0.25,24,0.6920000000000001,6.7,0.25,0.625,0,4,3,2.5,0.8125,7.4615383,6.0625,0.0,0.0,https://www.pro-football-reference.com/players/B/BellBl00.htm
373,Jermar Jefferson,21,,7.0,0.71428573,0.5714286,3.2857144,5.8,0.0,0.2857143,11,0.8,4.6,2.142857,10.571428,2,4,28,4.9333334,2.7142856,5.105263,13.857142,0.2857143,0.0,https://www.pro-football-reference.com/players/J/JeffJe00.htm
374,Aaron Rodgers,38,QB,16.0,0.0625,0.0625,-0.25,-4.0,0.0,0.0,-4,1.0,-4.0,2.0625,6.3125,3,10,18,3.060606,2.125,2.8529413,6.0625,0.1875,0.1875,https://www.pro-football-reference.com/players/R/RodgAa00.htm
375,Ryquell Armstead,25,,2.0,2.0,1.5,8.0,5.3,0.0,0.5,9,0.75,4.0,7.5,40.0,0,3,26,5.3333335,9.0,5.3333335,48.0,0.0,0.0,https://www.pro-football-reference.com/players/A/ArmsRy00.htm
376,Blake Jarwin,27,,8.0,2.125,1.375,12.0,8.7,0.25,0.625,20,0.647,5.6,,,,0,,,1.375,8.727273,12.0,0.25,0.0,https://www.pro-football-reference.com/players/J/JarwBl00.htm
377,Greg Ward,26,,17.0,0.64705884,0.4117647,5.5882354,13.6,0.1764706,0.23529412,27,0.636,8.6,,,,0,,,0.4117647,13.571428,5.5882354,0.1764706,0.0,https://www.pro-football-reference.com/players/W/WardGr02.htm
378,Patrick Taylor,23,,9.0,0.22222222,0.22222222,0.33333334,1.5,0.0,0.11111111,3,1.0,1.5,2.5555556,9.888889,1,5,12,3.8695652,2.7777777,3.68,10.222222,0.11111111,0.0,https://www.pro-football-reference.com/players/T/TaylPa01.htm
379,Jared Goff,27,QB,14.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,1.2142857,6.214286,0,4,26,5.117647,1.2142857,5.117647,6.214286,0.0,0.64285713,https://www.pro-football-reference.com/players/G/GoffJa00.htm
380,Marcus Mariota,28,,10.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,1.3,8.7,1,6,31,6.692308,1.3,6.692308,8.7,0.1,0.1,https://www.pro-football-reference.com/players/M/MariMa01.htm
381,Dante Pettis,26,,3.0,5.3333335,3.3333333,29.0,8.7,0.33333334,1.6666666,27,0.625,5.4,,,,0,,,3.3333333,8.7,29.0,0.33333334,0.33333334,https://www.pro-football-reference.com/players/P/PettDa00.htm
382,Trent Sherfield,25,wr,17.0,1.1764706,0.5294118,5.117647,9.7,0.05882353,0.4117647,18,0.45,4.4,,,,0,,,0.5294118,9.666666,5.117647,0.05882353,0.0,https://www.pro-football-reference.com/players/S/SherTr00.htm
383,Keith Smith,29,fb,17.0,0.5882353,0.5294118,3.2941177,6.2,0.0,0.1764706,11,0.9,5.6,0.5294118,1.8235294,0,3,8,3.4444442,1.0588236,4.833333,5.117647,0.0,0.0,https://www.pro-football-reference.com/players/S/SmitKe03.htm
384,Alec Ingold,25,fb,9.0,1.3333334,1.1111112,9.444445,8.5,0.11111111,0.44444445,29,0.833,7.1,0.22222222,0.11111111,0,1,1,0.5,1.3333334,7.1666665,9.555555,0.11111111,0.0,https://www.pro-football-reference.com/players/I/IngoAl01.htm
385,Larry Rountree,22,,12.0,0.16666667,0.083333336,-0.083333336,-1.0,0.0,0.0,0,0.5,-0.5,3.0,7.25,1,5,13,2.4166667,3.0833333,2.3243244,7.1666665,0.083333336,0.0,https://www.pro-football-reference.com/players/R/RounLa00.htm
386,Eric Ebron,28,,8.0,2.25,1.5,10.5,7.0,0.125,0.75,19,0.667,4.7,0.125,0.125,1,1,1,1.0,1.625,6.5384617,10.625,0.25,0.0,https://www.pro-football-reference.com/players/E/EbroEr00.htm
